% Langmuir characteristic curve

% U (Volt)	I (A)
-5.296000	5.957624E-5
-5.284000	6.083644E-5
-5.272000	6.249407E-5
-5.260000	6.369082E-5
-5.248000	6.527652E-5
-5.236000	6.685802E-5
-5.224000	6.818166E-5
-5.212000	6.981392E-5
-5.200000	7.142930E-5
-5.188000	7.326028E-5
-5.176000	7.474038E-5
-5.164000	7.635576E-5
-5.152000	7.823331E-5
-5.140000	8.003053E-5
-5.128000	8.173462E-5
-5.116000	8.367992E-5
-5.104000	8.558703E-5
-5.092000	8.746458E-5
-5.080000	8.955773E-5
-5.068000	9.117310E-5
-5.056000	9.331712E-5
-5.044000	9.538070E-5
-5.032000	9.733858E-5
-5.020000	9.937678E-5
-5.008000	0.000101
-4.996000	0.000104
-4.984000	0.000106
-4.972000	0.000108
-4.960000	0.000110
-4.948000	0.000112
-4.936000	0.000115
-4.924000	0.000117
-4.912000	0.000119
-4.900000	0.000122
-4.888000	0.000124
-4.876000	0.000127
-4.864000	0.000129
-4.852000	0.000131
-4.840000	0.000134
-4.828000	0.000136
-4.816000	0.000139
-4.804000	0.000141
-4.792000	0.000143
-4.780000	0.000146
-4.768000	0.000148
-4.756000	0.000151
-4.744000	0.000153
-4.732000	0.000156
-4.720000	0.000158
-4.708000	0.000161
-4.695500	0.000163
-4.683500	0.000166
-4.671500	0.000168
-4.659500	0.000170
-4.647500	0.000172
-4.635500	0.000175
-4.623500	0.000177
-4.611500	0.000179
-4.599500	0.000181
-4.587500	0.000183
-4.575500	0.000185
-4.563500	0.000187
-4.551500	0.000189
-4.539500	0.000191
-4.527500	0.000193
-4.515500	0.000194
-4.503500	0.000196
-4.491500	0.000198
-4.479500	0.000199
-4.467500	0.000200
-4.455500	0.000202
-4.443500	0.000203
-4.431500	0.000205
-4.419500	0.000206
-4.407500	0.000207
-4.395500	0.000208
-4.383500	0.000209
-4.371500	0.000210
-4.359500	0.000211
-4.347500	0.000212
-4.335500	0.000213
-4.323500	0.000214
-4.311500	0.000215
-4.299500	0.000215
-4.287500	0.000216
-4.275500	0.000217
-4.263500	0.000217
-4.251500	0.000218
-4.239500	0.000218
-4.227500	0.000219
-4.215500	0.000220
-4.203500	0.000220
-4.191500	0.000221
-4.179500	0.000222
-4.167500	0.000222
-4.155500	0.000223
-4.143500	0.000223
-4.131500	0.000224
-4.119500	0.000224
-4.107500	0.000225
-4.095500	0.000225
