% Langmuir characteristic curve

% U (Volt)	I (A)
29.725000	-3.041327E-5
29.785000	-2.786517E-5
29.844999	-2.744794E-5
29.905001	-2.363324E-5
29.965000	-1.727045E-5
30.025000	-2.616644E-5
30.084999	-2.701581E-5
30.145000	-3.710389E-6
30.205000	-2.828240E-5
30.264999	-7.107854E-6
30.325001	-2.023578E-5
30.385000	-2.913177E-5
30.445000	-3.083050E-5
30.504999	-2.066791E-5
30.565001	-2.998114E-5
30.625000	-2.235174E-5
30.684999	-2.489984E-5
30.745001	-2.235174E-5
30.805000	-2.616644E-5
30.865000	-3.083050E-5
30.924999	-2.616644E-5
30.985001	-4.607439E-5
31.045000	-4.310906E-5
31.105000	-2.278388E-5
31.165001	-2.531707E-5
31.225000	-2.443790E-6
31.285000	-1.600385E-5
31.344999	-1.811981E-5
31.405001	-2.828240E-5
31.465000	-4.650652E-5
31.525000	-2.151728E-5
31.584999	-1.092255E-5
31.645000	-2.151728E-5
31.705000	-2.023578E-5
31.764999	-3.083050E-5
31.825001	-2.151728E-5
31.885000	-2.786517E-5
31.945000	-2.489984E-5
32.005001	-1.981854E-5
32.064999	-2.744794E-5
32.125000	-4.439056E-5
32.185001	-2.193451E-5
32.244999	-3.041327E-5
32.305000	-2.956390E-5
32.365002	-3.252923E-5
32.424999	-2.235174E-5
32.485001	-2.744794E-5
32.544998	-2.828240E-5
32.605000	-3.083050E-5
32.665001	-3.252923E-5
32.724998	-4.480779E-5
32.785000	-1.938641E-5
32.845001	-2.108514E-5
32.904999	-2.998114E-5
32.965000	-3.887713E-5
33.025002	-2.744794E-5
33.084999	-2.405047E-5
33.145000	-2.151728E-5
33.205002	-2.871454E-5
33.264999	-2.278388E-5
33.325001	-4.310906E-5
33.384998	-3.041327E-5
33.445000	-1.938641E-5
33.505001	-3.083050E-5
33.564999	-2.108514E-5
33.625000	-2.913177E-5
33.685001	-2.913177E-5
33.744999	-3.676116E-5
33.805000	-6.344914E-5
33.865002	-1.727045E-5
33.924999	-2.448261E-5
33.985001	-2.828240E-5
34.044998	-3.041327E-5
34.105000	-2.363324E-5
34.165001	-2.871454E-5
34.224998	-4.692376E-5
34.285000	-4.142523E-6
34.345001	-2.998114E-5
34.404999	-4.227459E-5
34.465000	-2.023578E-5
34.525002	-1.600385E-5
34.584999	-4.014373E-5
34.645000	-2.744794E-5
34.709999	-2.998114E-5
34.770000	-3.337860E-5
34.830002	-3.083050E-5
34.889999	-9.223819E-6
34.950001	-2.875924E-6
35.009998	-2.108514E-5
35.070000	-3.293157E-6
35.130001	-3.083050E-5
35.189999	-2.616644E-5
35.250000	-3.887713E-5
35.310001	-4.354119E-5
35.369999	-2.363324E-5
35.430000	-3.167987E-5
35.490002	-2.108514E-5
35.549999	-2.489984E-5
35.610001	-2.193451E-5
35.669998	-3.252923E-5
35.730000	-3.083050E-5
35.790001	-3.549457E-5
35.849998	-2.659857E-5
35.910000	-1.049042E-5
35.970001	-1.896918E-5
36.029999	-3.710389E-6
36.090000	-2.235174E-5
36.150002	-2.828240E-5
36.209999	-2.871454E-5
36.270000	-2.151728E-5
36.330002	-3.124774E-5
36.389999	-3.294647E-5
36.450001	-3.083050E-5
36.509998	-3.930926E-5
36.570000	-2.405047E-5
36.630001	-2.616644E-5
36.689999	-3.293157E-6
36.750000	-1.558661E-5
36.810001	-2.151728E-5
36.869999	-1.727045E-5
36.930000	-2.786517E-5
36.990002	-3.252923E-5
37.049999	-2.701581E-5
37.110001	-2.956390E-5
37.169998	-2.489984E-5
37.230000	-1.558661E-5
37.290001	-3.887713E-5
37.349998	-1.594424E-6
37.410000	-4.354119E-5
37.470001	-3.209710E-5
37.529999	-1.855195E-5
37.590000	-2.998114E-5
37.650002	-2.151728E-5
37.709999	-2.701581E-5
37.770000	-2.363324E-5
37.830002	-3.293157E-6
37.889999	-3.887713E-5
37.950001	-1.938641E-5
38.009998	-1.855195E-5
38.070000	-4.650652E-5
38.130001	-4.269183E-5
38.189999	-3.041327E-5
38.250000	-2.744794E-5
38.310001	-3.252923E-5
38.369999	-4.354119E-5
38.430000	-2.956390E-5
38.490002	-3.717840E-5
38.549999	-2.278388E-5
38.610001	-2.744794E-5
38.669998	-4.142523E-6
38.730000	-2.151728E-5
38.790001	-2.108514E-5
38.849998	-3.337860E-5
38.910000	-2.193451E-5
38.970001	-4.354119E-5
39.029999	-2.616644E-5
39.090000	-2.871454E-5
39.150002	-3.293157E-6
39.209999	-3.124774E-5
39.270000	-1.981854E-5
39.330002	-2.574921E-5
39.389999	-4.184246E-5
39.450001	-3.549457E-5
39.509998	-2.489984E-5
39.570000	-9.223819E-6
39.630001	-2.659857E-5
39.689999	-2.363324E-5
39.750000	-3.802776E-5
39.810001	-2.108514E-5
39.869999	-2.108514E-5
39.930000	-2.405047E-5
39.990002	-2.616644E-5
40.049999	-2.363324E-5
40.110001	-4.735589E-5
40.169998	-3.209710E-5
40.230000	-2.875924E-6
40.290001	-2.531707E-5
40.349998	-2.574921E-5
40.410000	-2.828240E-5
40.470001	-2.871454E-5
40.529999	-1.896918E-5
40.590000	-3.887713E-5
40.650002	-2.151728E-5
40.709999	-2.023578E-5
40.770000	-2.193451E-5
40.830002	-2.956390E-5
40.889999	-2.744794E-5
40.950001	-4.777312E-5
41.009998	-1.473725E-5
41.075001	-2.108514E-5
41.134998	-2.320111E-5
41.195000	-5.836785E-5
41.255001	-2.108514E-5
41.314999	-2.320111E-5
41.375000	-2.363324E-5
41.435001	-2.235174E-5
41.494999	-3.041327E-5
41.555000	-2.574921E-5
41.615002	-2.828240E-5
41.674999	-4.607439E-5
41.735001	-2.448261E-5
41.794998	-4.099309E-5
41.855000	-3.252923E-5
41.915001	-4.269183E-5
41.974998	-2.405047E-5
42.035000	-3.209710E-5
42.095001	-3.209710E-5
42.154999	-3.293157E-6
42.215000	-2.489984E-5
42.275002	-2.405047E-5
42.334999	-3.676116E-5
42.395000	-2.701581E-5
42.455002	-2.448261E-5
42.514999	-2.998114E-5
42.575001	-3.887713E-5
42.634998	-2.320111E-5
42.695000	-2.405047E-5
42.755001	-2.574921E-5
42.814999	-3.710389E-6
42.875000	-2.786517E-5
42.935001	-3.209710E-5
42.994999	-2.448261E-5
43.055000	-2.701581E-5
43.115002	-2.828240E-5
43.174999	-8.806586E-6
43.235001	-4.269183E-5
43.294998	-3.041327E-5
43.355000	-2.193451E-5
43.415001	-3.167987E-5
43.474998	-3.293157E-6
43.535000	-1.981854E-5
43.595001	-3.379583E-5
43.654999	-2.108514E-5
43.715000	-2.744794E-5
43.775002	-2.744794E-5
43.834999	-1.727045E-5
43.895000	-2.574921E-5
43.955002	-3.124774E-5
44.014999	-1.981854E-5
44.075001	-9.641051E-6
44.134998	-4.142523E-6
44.195000	-2.108514E-5
44.255001	-2.786517E-5
44.314999	-4.354119E-5
44.375000	-2.489984E-5
44.435001	-2.108514E-5
44.494999	-2.193451E-5
44.555000	-2.023578E-5
44.615002	-8.374453E-6
