% Langmuir characteristic curve

% U (Volt)	I (A)
105.925003	2.775062E-5
105.864998	2.808042E-5
105.805000	2.791127E-5
105.745003	2.789439E-5
105.684998	2.794934E-5
105.625000	2.779718E-5
105.565002	2.770417E-5
105.504997	2.783944E-5
105.445000	2.783525E-5
105.385002	2.771255E-5
105.324997	2.761954E-5
105.264999	2.753921E-5
105.205002	2.741232E-5
105.144997	2.715865E-5
105.084999	2.720091E-5
105.025002	2.691755E-5
104.964996	2.682034E-5
104.904999	2.675690E-5
104.845001	2.682034E-5
104.785004	2.670195E-5
104.724998	2.680346E-5
104.665001	2.672733E-5
104.605003	2.698950E-5
104.544998	2.695562E-5
104.485001	2.692605E-5
104.425003	2.684991E-5
104.364998	2.667238E-5
104.305000	2.644397E-5
104.245003	2.631289E-5
104.184998	2.630870E-5
104.125000	2.604653E-5
104.065002	2.593652E-5
104.004997	2.587738E-5
103.945000	2.616062E-5
103.885002	2.586038E-5
103.824997	2.591114E-5
103.764999	2.588576E-5
103.705002	2.590276E-5
103.644997	2.596190E-5
103.584999	2.607610E-5
103.525002	2.584769E-5
103.464996	2.555596E-5
103.404999	2.561091E-5
103.345001	2.566166E-5
103.285004	2.528529E-5
103.224998	2.498936E-5
103.165001	2.505281E-5
103.105003	2.481590E-5
103.044998	2.488366E-5
102.985001	2.486247E-5
102.925003	2.476515E-5
102.864998	2.488785E-5
102.805000	2.495130E-5
102.745003	2.524303E-5
102.684998	2.491323E-5
102.625000	2.482859E-5
102.565002	2.472720E-5
102.504997	2.457073E-5
102.440002	2.467644E-5
102.379997	2.433383E-5
102.320000	2.415210E-5
102.260002	2.397026E-5
102.199997	2.392370E-5
102.139999	2.391520E-5
102.080002	2.384337E-5
102.019997	2.384756E-5
101.959999	2.391520E-5
101.900002	2.392370E-5
101.839996	2.417318E-5
101.779999	2.387294E-5
101.720001	2.406747E-5
101.660004	2.379261E-5
101.599998	2.352626E-5
101.540001	2.357271E-5
101.480003	2.352626E-5
101.419998	2.331904E-5
101.360001	2.310763E-5
101.300003	2.290460E-5
101.239998	2.291729E-5
101.180000	2.270157E-5
101.120003	2.295116E-5
101.059998	2.290879E-5
101.000000	2.311601E-5
100.940002	2.296385E-5
100.879997	2.273964E-5
100.820000	2.288772E-5
100.760002	2.279470E-5
100.699997	2.265512E-5
100.639999	2.249447E-5
100.580002	2.241833E-5
100.519997	2.206734E-5
100.459999	2.207584E-5
100.400002	2.200389E-5
100.339996	2.194475E-5
100.279999	2.175441E-5
100.220001	2.189400E-5
100.160004	2.194045E-5
100.099998	2.173323E-5
100.040001	2.182624E-5
99.980003	2.196582E-5
99.919998	2.189400E-5
99.860001	2.177129E-5
99.800003	2.168678E-5
99.739998	2.154300E-5
99.680000	2.104405E-5
99.620003	2.123008E-5
99.559998	2.094253E-5
99.500000	2.087059E-5
99.440002	2.085371E-5
99.379997	2.091285E-5
99.320000	2.075220E-5
99.260002	2.069306E-5
99.199997	2.076488E-5
99.139999	2.090447E-5
99.080002	2.095941E-5
99.019997	2.071413E-5
98.959999	2.063799E-5
98.900002	2.060842E-5
98.839996	2.043508E-5
98.779999	2.016872E-5
98.720001	2.049853E-5
98.660004	2.000376E-5
98.599998	1.989806E-5
98.540001	1.980073E-5
98.480003	1.963158E-5
98.419998	1.977116E-5
98.360001	1.963158E-5
98.300003	1.958513E-5
98.239998	1.973729E-5
98.180000	1.972890E-5
98.120003	1.991494E-5
98.059998	1.972041E-5
98.000000	1.949631E-5
97.940002	1.946243E-5
97.879997	1.933984E-5
97.820000	1.923414E-5
97.760002	1.890853E-5
97.699997	1.873937E-5
97.639999	1.876056E-5
97.580002	1.870131E-5
97.519997	1.867174E-5
97.459999	1.859979E-5
97.400002	1.881970E-5
97.339996	1.829956E-5
97.279999	1.861679E-5
97.220001	1.845183E-5
97.160004	1.847721E-5
97.099998	1.851108E-5
97.040001	1.837150E-5
96.980003	1.818116E-5
96.919998	1.823192E-5
96.860001	1.795706E-5
96.800003	1.756381E-5
96.739998	1.747929E-5
96.680000	1.742004E-5
96.614998	1.744123E-5
96.555000	1.720013E-5
96.495003	1.720863E-5
96.434998	1.736928E-5
96.375000	1.739047E-5
96.315002	1.743692E-5
96.254997	1.725089E-5
96.195000	1.743273E-5
96.135002	1.699722E-5
96.074997	1.695915E-5
96.014999	1.679838E-5
95.955002	1.661235E-5
95.894997	1.630792E-5
95.834999	1.622329E-5
95.775002	1.597812E-5
95.714996	1.609651E-5
95.654999	1.598650E-5
95.595001	1.596543E-5
95.535004	1.594005E-5
95.474998	1.588080E-5
95.415001	1.577928E-5
95.355003	1.589349E-5
95.294998	1.577509E-5
95.235001	1.568627E-5
95.175003	1.538603E-5
95.114998	1.548335E-5
95.055000	1.494633E-5
94.995003	1.471792E-5
94.934998	1.463341E-5
94.875000	1.447264E-5
94.815002	1.392292E-5
94.754997	1.407939E-5
94.695000	1.391873E-5
94.635002	1.356774E-5
94.574997	3.109453E-7
94.514999	-1.330627E-7
94.455002	-1.838198E-7
94.394997	-1.499429E-7
94.334999	-4.004687E-8
94.275002	-5.273614E-8
94.214996	-3.571622E-7
94.154999	-2.175802E-7
94.095001	-2.345769E-7
94.035004	-4.798640E-7
93.974998	-4.291069E-7
93.915001	-5.052425E-7
93.855003	-2.345769E-7
93.794998	-4.798640E-7
93.735001	-6.405171E-7
93.675003	-2.683373E-7
93.614998	-2.260786E-7
93.555000	-1.203734E-7
93.495003	-2.302695E-7
93.434998	-1.372537E-7
93.375000	-1.036096E-8
93.315002	-1.542503E-7
93.254997	-1.161825E-7
93.195000	-4.079193E-7
93.135002	-3.825407E-7
93.074997	-5.136244E-7
93.014999	-5.390029E-7
92.955002	-3.825407E-7
92.894997	-4.079193E-7
92.834999	-3.868481E-7
92.775002	-2.980232E-7
92.714996	-2.218876E-7
92.654999	-1.923181E-7
92.595001	-7.380731E-8
92.535004	-9.499490E-8
92.474998	-8.649658E-8
92.415001	-2.133893E-7
92.355003	-2.599554E-7
92.294998	-2.810266E-7
92.235001	-4.332978E-7
92.175003	-5.433103E-7
92.114998	-2.937159E-7
92.055000	-4.544854E-7
91.995003	-6.151386E-7
91.934998	-5.433103E-7
91.875000	-2.895249E-7
91.815002	-2.302695E-7
91.754997	-4.004687E-8
91.695000	-6.170012E-9
91.635002	-1.118751E-7
91.574997	-2.735760E-8
91.514999	-3.107125E-7
91.455002	-2.599554E-7
91.394997	-3.360910E-7
91.334999	-4.671747E-7
91.275002	-4.459871E-7
91.214996	-6.448245E-7
91.154999	-5.221227E-7
91.095001	-3.402820E-7
91.035004	-4.713656E-7
90.974998	-4.079193E-7
90.915001	-2.387678E-7
90.855003	-8.649658E-8
90.794998	-4.842877E-8
90.730003	-3.154855E-8
90.669998	-1.288718E-7
90.610001	-1.161825E-7
90.550003	-2.810266E-7
90.489998	-3.487803E-7
90.430000	-5.179318E-7
90.370003	-5.601905E-7
90.309998	-6.532064E-7
90.250000	-4.882459E-7
90.190002	-3.487803E-7
90.129997	-4.079193E-7
90.070000	-2.514571E-7
90.010002	-3.360910E-7
89.949997	1.037261E-7
89.889999	-7.380731E-8
89.830002	-1.076842E-7
89.769997	-1.288718E-7
89.709999	-5.273614E-8
89.650002	-2.387678E-7
89.589996	-4.840549E-7
89.529999	-3.910391E-7
89.470001	-2.302695E-7
89.410004	-4.967442E-7
89.349998	-6.236369E-7
89.290001	-5.094334E-7
89.230003	-5.770708E-7
89.169998	-2.726447E-7
89.110001	-2.133893E-7
89.050003	-1.415610E-7
88.989998	-2.735760E-8
88.930000	-3.573950E-8
88.870003	-2.345769E-7
88.809998	-3.573950E-8
88.750000	-2.091983E-7
88.690002	-3.487803E-7
88.629997	-2.429588E-7
88.570000	-4.374888E-7
88.510002	-4.713656E-7
88.449997	-6.278278E-7
88.389999	-5.813781E-7
88.330002	-5.813781E-7
88.269997	-2.472661E-7
88.209999	-2.260786E-7
88.150002	-1.372537E-7
88.089996	2.770685E-8
88.029999	1.671724E-7
87.970001	-2.472661E-7
87.910004	-2.302695E-7
87.849998	-1.584413E-7
87.790001	-4.291069E-7
87.730003	-2.599554E-7
87.669998	-4.291069E-7
87.610001	-6.363261E-7
87.550003	-8.012867E-7
87.489998	-5.052425E-7
87.430000	-4.713656E-7
87.370003	-7.380731E-8
87.309998	-2.175802E-7
87.250000	-2.133893E-7
87.190002	-6.961636E-8
87.129997	-2.302695E-7
87.070000	-1.034932E-7
87.010002	-1.711305E-7
86.949997	-1.711305E-7
86.889999	-2.599554E-7
86.830002	-2.726447E-7
86.769997	-4.037283E-7
86.709999	-2.387678E-7
86.650002	-4.755566E-7
