% Langmuir characteristic curve

% U (Volt)	I (A)
49.294998	-4.122267E-7
49.299999	-2.726447E-7
49.305000	-3.149034E-7
49.314999	-3.783498E-7
49.320000	-2.726447E-7
49.325001	-4.037283E-7
49.330002	-4.037283E-7
49.334999	-2.811430E-7
49.345001	-1.034932E-7
49.349998	-1.499429E-7
49.355000	-1.499429E-7
49.360001	-1.542503E-7
49.365002	-1.372537E-7
49.375000	4.458707E-8
49.380001	-6.170012E-9
49.384998	-1.711305E-7
49.389999	-2.641464E-7
49.395000	-2.895249E-7
49.404999	-3.868481E-7
49.410000	-4.334142E-7
49.415001	-3.910391E-7
49.419998	-3.614696E-7
49.424999	-4.376052E-7
49.435001	-3.741588E-7
49.439999	-3.192108E-7
49.445000	-1.711305E-7
49.450001	-1.753215E-7
49.455002	-1.499429E-7
49.465000	-1.076842E-7
49.470001	1.920853E-8
49.474998	-2.176967E-7
49.480000	-3.868481E-7
49.485001	-3.783498E-7
49.494999	-3.149034E-7
49.500000	-3.699679E-7
49.505001	-4.629837E-7
49.509998	-4.291069E-7
49.514999	-1.880107E-7
49.525002	-3.572786E-7
49.529999	-2.050074E-7
49.535000	-1.753215E-7
49.540001	-7.380731E-8
49.544998	-1.161825E-7
49.555000	-1.457520E-7
49.560001	-2.811430E-7
49.564999	-1.669396E-7
49.570000	-2.853340E-7
49.575001	-1.838198E-7
49.584999	-3.234018E-7
49.590000	-3.360910E-7
49.595001	-3.995374E-7
49.599998	-2.345769E-7
49.605000	-4.037283E-7
49.615002	-4.207250E-7
49.619999	-3.107125E-7
49.625000	-1.584413E-7
49.630001	-7.811468E-8
49.634998	-7.811468E-8
49.645000	-4.037283E-7
49.650002	4.027970E-8
49.654999	-2.133893E-7
49.660000	-2.684537E-7
49.665001	-3.741588E-7
49.674999	-3.910391E-7
49.680000	-4.502945E-7
49.685001	-4.587928E-7
49.689999	-5.601905E-7
49.695000	-1.796288E-7
49.705002	-2.007000E-7
49.709999	-2.641464E-7
49.715000	-1.711305E-7
49.720001	-2.091983E-7
49.724998	-2.303859E-7
49.735001	-1.076842E-7
49.740002	-7.811468E-8
49.744999	-1.542503E-7
49.750000	-1.838198E-7
49.759998	-3.319001E-7
49.764999	-2.176967E-7
49.770000	-5.179318E-7
49.775002	-3.826572E-7
49.779999	-4.461035E-7
49.790001	-3.022142E-7
49.794998	-1.542503E-7
49.799999	-1.838198E-7
49.805000	-1.372537E-7
49.810001	-6.111804E-8
49.820000	-1.796288E-7
49.825001	-1.118751E-7
